name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Eli Richardson,2027056,Vanderbilt University,62843,No,No,Adjunct Professor,2016-01-01,
Jeremy Bartlow,2012064,Vanderbilt University,62843,No,No,Coach,2012-05-01,2012-06-01
Robert Grajewski,2020882,Vanderbilt University,62843,No,No,ED - Non-Brd,2016-04-01,
Doctor Charlie Mullin,2014577,Vanderbilt University,62843,No,No,Assistant Professor,1998-01-01,2003-01-01
Doctor Chris Bennett,2014305,Vanderbilt University,62843,No,No,Faculty Member,2008-07-01,2013-08-01
Jessica Brunelle,2084963,Vanderbilt University,62843,No,No,Research Fellow,2012-08-01,2013-05-01
Doctor W Evans,2042645,Vanderbilt University,62843,No,No,Adjunct Professor,,
Chelsie Whitelock,2092668,Vanderbilt University,62843,No,No,Program Manager,2013-06-01,2017-01-01
Doctor Roy Sanders,2099374,Vanderbilt University,62843,No,No,Instructor,1985-07-01,1987-03-01
Doctor Roy Sanders,2099374,Vanderbilt University,62843,No,No,Assistant Professor,1987-04-01,1987-10-01
Suzanne Reed,2098189,Vanderbilt University,62843,No,No,Adjunct Professor,2017-01-01,
Alexandra Bennett,1904718,Vanderbilt University,62843,No,No,Research Assistant,2008-01-01,2008-05-01
Doctor D Welling,1911505,Vanderbilt University,62843,No,No,Fellow,1988-01-01,1989-01-01
Alexandra Bennett,1904718,Vanderbilt University,62843,No,No,Research Assistant,2009-08-01,2009-12-01
Ames Davis,1901945,Vanderbilt University,62843,No,No,Lecturer,,
Jeremy Payne,1901951,Vanderbilt University,62843,No,No,Adjunct Professor,2010-01-01,2014-12-01
Jeremy Payne,1901951,Vanderbilt University,62843,No,No,Various Positions,2000-01-01,2004-01-01
Brandon Lute,1908481,Vanderbilt University,62843,No,No,Assistant,2004-01-01,2007-01-01
Tom Lee,1889523,Vanderbilt University,62843,No,No,Adjunct Professor,2011-01-01,2013-02-01
Doctor Seenu Reddy,1893870,Vanderbilt University,62843,No,No,Associate Professor,2012-02-01,2015-05-01
Doctor Tom Doub,1896529,Vanderbilt University,62843,No,No,Assistant Professor,,
Doctor Stefanie Lindquist,1875632,Vanderbilt University,62843,No,No,Associate Professor,2004-08-01,2008-06-01
C Fox,1873002,Vanderbilt University,62843,No,No,Adjunct Professor,2012-08-01,2014-12-01
Doctor Sten Vermund,1883362,Vanderbilt University,62843,No,No,Assistant Vice Chancellor,2015-01-01,2016-01-01
Haftan Eckholdt,1879529,Vanderbilt University,62843,No,No,Director - Non-Brd,2000-01-01,2004-12-01
Doctor Renu Virmani,1934217,Vanderbilt University,62843,No,No,Associate Professor,1984-09-01,1990-05-01
John Barton,646076,Prudential Securities Inc,67194,No,No,Various Positions,,
Professor Doctor Fred Guengerich,1932002,Vanderbilt University,62843,No,No,Founder,,
Kevin Kirkpatrick,1935647,Vanderbilt University,62843,No,No,Adjunct Professor,2007-08-01,2009-12-01
Doctor Renu Virmani,1934217,Vanderbilt University,62843,No,No,Professor,1990-06-01,
Doctor C Pinson,1914907,Vanderbilt University,62843,No,No,Deputy Vice Chancellor,2009-01-01,
Jeff Adams,1922468,Vanderbilt University,62843,No,No,Assistant Editor,,
Doctor Eva Moskowitz,1913479,Vanderbilt University,62843,No,No,Assistant Professor,1992-01-01,1993-01-01
Jack Bailey,1923396,Vanderbilt University,62843,No,No,Adjunct Professor,2008-01-01,2013-01-01
Patsy Powers,1915544,Vanderbilt University,62843,No,No,Senior General Counsel,2013-12-01,2015-10-01
Doctor Tim Trine,1919333,Vanderbilt University,62843,No,No,Assistant Professor,1995-01-01,1997-01-01
Spruell Driver Jr,1949057,Vanderbilt University,62843,No,No,Officer,,
Sergio Rizo,1946456,Vanderbilt University,62843,No,No,Executive Assistant,2013-10-01,2016-04-01
Laurel Fuqua,1939943,Vanderbilt University,62843,No,No,Consultant,2006-02-01,2006-07-01
Viraj Parikh,1944118,Vanderbilt University,62843,No,No,Guest Lecturer,2009-02-01,2009-05-01
Enzo Aquino,1945466,Vanderbilt University,62843,No,No,Management Consultant,2006-12-01,2009-07-01
Sam Bartholomew Jr,56232,Vanderbilt University,62843,No,No,Adjunct Professor,2004-01-01,2008-01-01
Sam Bartholomew Jr,56232,Vanderbilt University,62843,No,No,Adjunct Professor,1974-01-01,1984-01-01
Joe Wyatt,60872,Vanderbilt University,62843,No,No,Chancellor Emeritus,2000-08-01,
Joe Wyatt,60872,Vanderbilt University,62843,No,No,Chancellor,1982-01-01,2000-07-01
Brad Reed,59027,Vanderbilt University,62843,No,No,Lecturer,1964-01-01,1972-01-01
H Turner Jr,58926,Vanderbilt University,62843,Yes,Yes,Chairman,,
Denny Bottorff,58731,Vanderbilt University,62843,No,No,Vice President,1997-11-14,1999-01-01
Doctor Thomas Frist Jr,35142,Vanderbilt University,62843,No,No,Vice President,1995-01-01,1997-01-01
Doctor Marye Fox,35588,Vanderbilt University,62843,No,No,Lecturer,1992-10-01,
Roger Deromedi,32730,Vanderbilt University,62843,No,No,Guest Lecturer,,
Doctor Andrew Heath,4511,Vanderbilt University,62843,No,No,Various Positions,,
Ernie Riddle,4004,Vanderbilt University,62843,No,No,Guest Lecturer,,
James Gurul,2157406,Vanderbilt University,62843,No,No,Associate Director,2002-05-01,2003-07-01
Reverend Monk Malloy,271513,Vanderbilt University,62843,No,No,Professional,,
Doctor Peyton Marshall,206499,Vanderbilt University,62843,No,No,Assistant Professor,1981-08-01,1985-05-01
Doctor Charles McAllister,206563,Vanderbilt University,62843,No,No,Trainee,,
Admiral Elmo Zumwalt Jr,141624,Vanderbilt University,62843,No,No,Visiting Professor,,2000-01-02
Doctor Robert Donaldson,88102,Vanderbilt University,62843,No,No,Associate Professor,1974-01-01,1980-01-01
Doctor Jay Skyler,91882,Vanderbilt University,62843,No,No,Visiting Professor,2005-11-01,
Doctor Robert Donaldson,88102,Vanderbilt University,62843,No,No,Professor,1980-01-01,1981-01-01
Doctor Robert Donaldson,88102,Vanderbilt University,62843,No,No,Assistant Professor,1968-01-01,1974-01-01
Mark Trahant,84807,Vanderbilt University,62843,No,No,Scholar,,
Paul Guidone,181887,Vanderbilt University,62843,No,No,Adjunct Professor,2006-09-01,2011-06-01
Doctor David Szymanski,183723,Vanderbilt University,62843,Yes,Yes,Assistant,1981-01-01,1982-01-01
Duane Knapp,200087,Vanderbilt University,62843,No,No,Lecturer,,
Roy Lowrance,331840,Vanderbilt University,62843,No,No,Research Assistant,1972-01-01,1973-01-01
Bob Mundheim,332587,Vanderbilt University,62843,No,No,Faculty Member,,
Doctor Marty Wasserman,331928,Vanderbilt University,62843,No,No,Visiting Professor,1986-01-01,1987-01-01
Doctor Kenneth Holroyd,340271,Vanderbilt University,62843,No,No,Assistant Professor,2008-07-01,
Doctor Art Stellar,341964,Vanderbilt University,62843,No,No,Superintendent,1984-01-01,1986-01-01
Doctor Dennis Smith Jr,322795,Vanderbilt University,62843,No,No,Assistant Professor,,
The Hon. Harold Ford Jr,493267,Vanderbilt University,62843,No,No,Visiting Professor,,
The Hon. Jim Cooper,492783,Vanderbilt University,62843,No,No,Adjunct Professor,1995-01-01,
Doctor Doug Gentile,495539,Vanderbilt University,62843,No,No,Faculty Member,1985-01-01,1991-01-01
Abdool Moossa,489062,Vanderbilt University,62843,No,No,Visiting Professor,,1998-01-01
Angela Hoke,480571,Vanderbilt University,62843,No,No,Associate Director,2005-03-01,2005-12-01
Vance Townsend,450819,Vanderbilt University,62843,No,No,Guest Lecturer,2014-01-01,2017-01-01
Bill Spitz,447214,Vanderbilt University,62843,No,No,Chief Investment Officer,1985-01-01,2006-08-01
Bill Spitz,447214,Vanderbilt University,62843,No,No,Professor,2007-07-01,
Bill Spitz,447214,Vanderbilt University,62843,No,No,Vice Chancellor,2006-08-01,2007-07-01
Doctor Steve Brueck,442698,Vanderbilt University,62843,No,No,Lecturer,,
Doctor Bill Stead,441162,Vanderbilt University,62843,No,No,Professor,2005-01-01,
Doctor Bill Stead,441162,Vanderbilt University,62843,No,No,Professor,1991-01-01,1994-01-01
Doctor Bill Stead,441162,Vanderbilt University,62843,No,No,Professor,2004-01-01,2005-01-01
Doctor Bill Stead,441162,Vanderbilt University,62843,No,No,Professor,1994-01-01,1999-01-01
Doctor Bill Stead,441162,Vanderbilt University,62843,No,No,Professor,1999-01-01,2004-01-01
Bruce Hawthorne,371696,Vanderbilt University,62843,No,No,Managing Editor,,
Professor Doctor Stephen Holgate,371448,Vanderbilt University,62843,No,No,Visiting Professor,1996-01-01,
Doctor Davis Ford,371563,Vanderbilt University,62843,No,No,Lecturer,1975-01-01,
Doctor Davis Ford,371563,Vanderbilt University,62843,No,No,Lecturer,1971-01-01,1975-01-01
John McCauley,346868,Vanderbilt University,62843,No,No,ED - Risk,1996-03-01,2004-08-01
John McCauley,346868,Vanderbilt University,62843,No,No,Vice Chancellor,2004-08-01,2007-01-01
John McCauley,346868,Vanderbilt University,62843,No,No,Assistant Vice Chancellor,2007-01-01,2011-03-01
Professor Doctor John Morris Jr,346578,Vanderbilt University,62843,No,No,Division Chief,1986-01-01,2011-01-01
Dave Chapman,348125,Vanderbilt University,62843,No,No,Lecturer,,
Doctor David Scheffman,347491,Vanderbilt University,62843,No,No,Professor,1989-01-01,1999-01-01
Doctor Rick Oliver,343523,Vanderbilt University,62843,No,No,Professor,1992-09-01,2000-01-01
Doctor David Scheffman,347491,Vanderbilt University,62843,No,No,Adjunct Professor,1999-01-01,2010-01-01
Doctor Rick Oliver,343523,Vanderbilt University,62843,No,No,Adjunct Professor,1985-01-01,1992-09-01
Doctor Michael Glasscock III,343279,Vanderbilt University,62843,No,No,Professor Emeritus,1969-01-01,1970-02-01
Doctor Rick Oliver,343523,Vanderbilt University,62843,No,No,Adjunct Professor,2000-01-01,
Kenneth Posey,598690,Vanderbilt University,62843,No,No,Instructor,1999-01-01,1999-12-01
Doctor Ken Selzer,557347,Vanderbilt University,62843,No,No,Resident Doctor,1991-01-01,1993-05-01
Doctor Donna Ward,590559,Vanderbilt University,62843,No,No,Trainee,1996-01-01,1997-01-01
Doctor Thomas Quertermous,545031,Vanderbilt University,62843,No,No,Professor,1993-01-01,1997-12-01
Doctor Thomas Quertermous,545031,Vanderbilt University,62843,No,No,Various Positions,1991-01-01,1993-01-01
Marlon Lynch,2156894,Vanderbilt University,62843,No,No,Assistant Chief,2005-08-22,2007-01-01
Joann Mitchell,2155611,Vanderbilt University,62843,No,No,Assistant Director,,
Marlon Lynch,2156894,Vanderbilt University,62843,No,No,Chief,2007-01-01,2009-02-01
Tom Kontos,2151413,Vanderbilt University,62843,No,No,Teacher,,
Brendie Keane,2122400,Vanderbilt University,62843,No,No,Specialist,1990-01-01,2006-01-01
Peter Yang,2115535,Vanderbilt University,62843,No,No,Assistant Professor,1996-07-01,1999-12-01
Peter Yang,2115535,Vanderbilt University,62843,No,No,Associate,1995-12-01,1996-07-01
Josh Burgener,2107567,Vanderbilt University,62843,No,No,Various Positions,2009-09-01,2010-08-01
Jacob Choi,2114192,Vanderbilt University,62843,No,No,Research Assistant,2011-09-01,2012-04-01
Sarah Hoffmann,2175275,Vanderbilt University,62843,No,No,Consultant,2009-08-01,2012-05-01
Jeff Kaplan,2183249,Vanderbilt University,62843,No,No,Adjunct Faculty,2014-01-01,
Doctor Joe Pastor,2171014,Vanderbilt University,62843,No,No,Assistant Professor,,
Youngsub Chun,2166782,Vanderbilt University,62843,No,No,Assistant Professor,1989-08-01,1990-07-01
Tim Walsh,2157216,Vanderbilt University,62843,No,No,Consultant,,
Samar Ali,2164460,Vanderbilt University,62843,No,No,Adjunct Professor,,
Keith Coffee,2210936,Vanderbilt University,62843,No,No,Resident,,
Ben Scott,2201942,Vanderbilt University,62843,No,No,Executive Editor,1996-01-01,2000-01-01
Professor Doctor Jack Uetrecht,2205590,Vanderbilt University,62843,No,No,Assistant Professor,1981-01-01,1985-01-01
Nate Napier,2200788,Vanderbilt University,62843,No,No,Employee,2011-08-01,2014-05-01
C Sentell,2189206,Vanderbilt University,62843,No,No,Instructor,2007-01-01,2012-01-01
Melissa Thomas-Hunt,2196829,Vanderbilt University,62843,No,No,Vice Provost,2017-07-01,
C Sentell,2189206,Vanderbilt University,62843,No,No,Lecturer,2012-01-01,2013-01-01
Doctor Alex Bruchey,1673555,Vanderbilt University,62843,No,No,Research Assistant,1999-08-01,2002-01-01
Doctor Michael Aminoff,1333952,Vanderbilt University,62843,No,No,Visiting Professor,,1988-01-01
Doctor Naomi Halas,1464950,Vanderbilt University,62843,No,No,Associate,1986-01-01,1987-01-01
Doctor John Leonard,606238,Vanderbilt University,62843,No,No,Faculty Member,,
Doctor Tom Daniel,1203856,Vanderbilt University,62843,No,No,Professor,1986-01-01,2000-01-01
Professor Doctor David Drutz,603935,Vanderbilt University,62843,No,No,Trainee,1963-01-01,1965-01-01
Doctor Alan Nies,275566,Vanderbilt University,62843,No,No,Various Positions,1970-07-01,1977-06-01
The Hon. Bill Frist Sr,271536,Vanderbilt University,62843,No,No,Professor,2008-01-01,2010-01-01
The Hon. Bill Frist Sr,271536,Vanderbilt University,62843,No,No,Adjunct Professor,,
Doctor Bernie Bulkin,184034,Vanderbilt University,62843,No,No,Head of Division,,
Professor Doctor Elwood Gee,53451,Vanderbilt University,62843,No,No,Chancellor,2000-08-01,2007-08-01
Lauren Brisky,160051,Vanderbilt University,62843,No,No,Vice Chancellor,1988-09-01,1999-06-01
Doctor Harry Jacobson,103337,Vanderbilt University,62843,No,No,Chancellor Emeritus,2009-01-01,
Kirby Pascus,1147032,Prudential Securities Inc,67194,No,No,Trader,1983-01-01,2002-01-01
Lauren Brisky,160051,Vanderbilt University,62843,No,No,Vice Chancellor/CFO,1999-06-01,2009-02-01
Doctor Harry Jacobson,103337,Vanderbilt University,62843,No,No,Vice Chancellor,1997-10-01,2009-06-01
Doctor Harry Jacobson,103337,Vanderbilt University,62843,No,No,Professor,1985-01-01,1997-10-01
Alex Sviridov,1613634,Vanderbilt University,62843,No,No,Principal,2011-01-01,2016-05-01
David Gelfand,1610058,Vanderbilt University,62843,No,No,Editor,,
Jay Grushkin,1612055,Vanderbilt University,62843,No,No,Editor,,1982-01-01
Andy Tuck,1612092,Vanderbilt University,62843,No,No,Engineer,2001-01-01,2003-01-01
Jim Grant,1612262,Vanderbilt University,62843,No,No,Associate Editor,,
Aaron Velli,1612917,Vanderbilt University,62843,No,No,Lecturer,,
Keith Dunsmore,1615261,Vanderbilt University,62843,No,No,Editor,1981-01-01,1982-01-01
John Ray,1611218,Vanderbilt University,62843,No,No,Editor-in-Chief,1996-01-01,1997-01-01
Tessa Kayser,1599209,Vanderbilt University,62843,No,No,Research Assistant,2010-09-01,2011-06-01
John Bowler,1604799,Vanderbilt University,62843,No,No,Editor,1990-01-01,1991-01-01
Mike Showalter,1593876,Vanderbilt University,62843,No,No,Managing Editor,,2004-01-01
Tawn Albright,1589519,Vanderbilt University,62843,No,No,Adjunct Professor,2014-01-01,2015-12-01
Doctor F Millner,1591368,Vanderbilt University,62843,No,No,Coordinator,,
Leslie Polizoti,1593682,Vanderbilt University,62843,No,No,Editor,1999-01-01,2002-01-01
Doctor Preston Campbell III,1589938,Vanderbilt University,62843,No,No,Medical Director,1993-01-01,1998-01-01
Doctor Preston Campbell III,1589938,Vanderbilt University,62843,No,No,Assistant Professor,1990-01-01,1993-01-01
Doctor Preston Campbell III,1589938,Vanderbilt University,62843,No,No,Instructor,1984-07-01,1984-09-01
Eric Robinson,1595445,Vanderbilt University,62843,No,No,Managing Editor,,
Doctor Preston Campbell III,1589938,Vanderbilt University,62843,No,No,Director - Non-Brd,1987-01-01,1990-01-01
Nancy Falls,1543542,Vanderbilt University,62843,No,No,Associate Provost,2002-08-01,2005-11-01
Doctor Warren Oliver,1586207,Vanderbilt University,62843,No,No,Adjunct Professor,1996-01-01,1997-01-01
Doctor Philippe Fauchet,1543275,Vanderbilt University,62843,No,No,Professor,2012-01-01,
Jake Brewer,1538635,Vanderbilt University,62843,No,No,Consultant,2003-01-01,2004-01-01
Doctor Chris Faulkner,1663496,Vanderbilt University,62843,No,No,Research Assistant,2005-08-01,2010-01-01
Doctor Jonathan Yingling,1647698,Vanderbilt University,62843,No,No,Fellow,1997-01-01,2000-01-01
William Tuttle,1626939,Vanderbilt University,62843,No,No,Editor,,2003-01-01
Professor Doctor Rich Milner IV,1623511,Vanderbilt University,62843,No,No,Faculty Member,2005-01-01,2006-01-01
Professor Doctor Rich Milner IV,1623511,Vanderbilt University,62843,No,No,Faculty Member,2009-01-01,2013-01-01
Jere Thompson,1626796,Vanderbilt University,62843,No,No,Editor,1979-01-01,1980-01-01
Doctor Jack Fisher,1623635,Vanderbilt University,62843,No,No,Associate Professor,1999-01-01,2013-01-01
Professor Doctor Rich Milner IV,1623511,Vanderbilt University,62843,No,No,Committee Member,2007-01-01,2009-01-01
Doctor Sandra Gunselman,1632936,Vanderbilt University,62843,No,No,Research Assistant,1988-05-01,1990-05-01
Daniel Fisher,1638343,Vanderbilt University,62843,No,No,Editor,1999-01-01,2002-01-01
Shubi Arora,1637370,Vanderbilt University,62843,No,No,Editor,2004-01-01,2005-01-01
Reed Brodsky,1643263,Vanderbilt University,62843,No,No,Editor,1992-01-01,1995-01-01
Mike Hassell,1479669,Vanderbilt University,62843,No,No,Entrepreneur-in-Residence,2000-01-01,2002-01-01
Beth Fortune,1477158,Vanderbilt University,62843,No,No,Vice Chancellor,2008-12-03,2016-01-01
David Dowd III,1486485,Vanderbilt University,62843,No,No,Editor,,
MaryAnne Howland,1477173,Vanderbilt University,62843,No,No,Consultant,,
Doctor Xiao Xiao,1491808,Vanderbilt University,62843,No,No,Research Assistant,1986-01-01,1987-01-01
Doctor Scott Rowlinson,1488611,Vanderbilt University,62843,No,No,Professor,1997-01-01,1999-09-01
Malcolm Turner,1489029,Vanderbilt University,62843,No,No,Vice Chancellor,2019-02-01,
David Watson,1488609,Vanderbilt University,62843,No,No,Editor,,
